酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Jameson Black Barrel (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/26/jameson-black-barrel-40-irish-distillers/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-black-barrel-whisky.jpg,":Jameson Black BarrelTwice charred for a good measure. Black Barrel is a triple distilled blend of rich pot still and grain whiskey that is matured in a mixture of sherry casks and bourbon barrels. However, unlike the rest of our range, the bourbon barrels undergo an additional charring. It’s a painstaking process, but we hope you’ll agree that it’s worth the extra effort. Black Barrel delivers the signature smoothness of Jameson Original, with enhanced spice, nutty notes, vanilla sweetness and sherry fruit.NoseOne of the best noses in the business, Billy picks out butterscotch and creamy, toffee fudge from the grain whiskey, peppery notes from the pot still whiskey, and ripe succulent fruits like nectarines, apricot and ripe apples from the sherry casks.TasteBilly describes the flavour as intense and enhanced – the grain whiskey in specially flame charred bourbon barrels delivers more concentrated spice, nutty notes and vanilla sweetness, while the pot still whiskey in sherry casks adds sherry fruit flavours.Finish“An enhanced finish, reflecting all the components of Jameson Original, smooth and mellow with an intense and rich finish.”So says Billy!",":First sampled neat in the Liquor Rooms Dublin during our St. Patrick’s Day celebrations with Jameson. Produced by Irish Distillers at the Midleton Distillery, this particular Jameson expression is matured in barrels that have been double-charred to open up the wood and give greater influence on the whiskey maturing inside. Thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Antique gold (8/20), medium-sized tears leave medium legsNose:Rich and sweet with a heady mixture of fruit and toffee, caramel, wood polish or beeswax, caramelised fruit like pineapple fritters in syrup, dried mango and toasted coconut precede a cereal malt barley and orchard fruits such as peach and nectarine, very rich and full/roundedTaste:Rich and syrupy, buttercream, caramel sauce, fig, date, pineapple cube and coconut ice sweets/candies, highland toffee, toasted malt, roasted hazelnuts, wood spices, clove, cinnamon, nutmeg and hints of darker dried fruit such as raisin and liquorice root.Finish:Medium-long, creamy toffee, spiced dried fruits, woody and liqourice", £35.83
"Jameson Signature Reserve (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/20/jameson-signature-reserve/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/04/jameson-signature-reserve.jpg,":Aged in American oak barrels and the finest sherry casks, Jameson Signature Reserve delivers our signature taste and smoothness with additional heather and honey sweetness. Exclusive to travel retail, Jameson Signature Reserve allegedly guarantees a warm welcome if you happen to be staying with family or friends after a flight.Nose:Sweet floral light perfume notes are followed by underlying spice. Some nuttiness, apples and dried fruits.Taste:Initial impression is a mouth coating of heather honey sweetness. This is closely followed by some smooth spicy oils. Additional depth is added with cedar wood from the American oak along with dried fruits which are the primary contribution from the sherry casks.Finish:A long, warm sweet finish.",":Produced by Irish Distillers at the Midleton Distillery, this particular Jameson expression is bottled at 1l for the travel retail market. Thanks to Irish Distillers & Richmond Towers for the official sample.Colour:Sauternes gold (8/20), medium-sized tears leave long well-defined medium legsNose:Vanilla and spice, a dusting of icing sugar and light cereals call to mind iced pastries/Danish pastries, cinnamon rolls/buns, vanilla custard, orchard fruits like apple, pear & peach, floral blossom, honey and caramel sweetness, banana split dessert; ripe estery banana, vanilla ice-cream and a touch of both caramel and chocolate saucesTaste:Light bodied, a little sharp and tinny/metallic at first, lightly fragrant and floral, vanilla custard, cereal barley, runny honey and caramel sauce deepen into toffee and hazelnut, a light milk chocolate, banana, coconut, cumin and cardamom spices, grape, raisin, fruit cake and malt loaf hintsFinish:Short and spiced like Christmas pudding, sweet malt and cereal", £40.99
"Jameson Original (40%, OB, 2017)", Midleton Distillery,https://thewhiskyphiles.com/2017/04/12/jameson-original/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2017/03/jamesons-irish-whiskey.jpg,":Jameson Original is a blend of pot still and fine grain whiskeys that is as versatile as it is smooth. Triple-distilled and aged for a minimum of 4 years, this is the timeless whiskey that turned our green bottle into an icon.Nose: To the nose, Jameson has a light floral fragrance, peppered with spicy wood and sweet notes.Taste: Perfect balance of spicy, nutty and vanilla notes with hints of sweet sherry and exceptional smoothness.",":Sampled on numerous occasions during our visit to Dublin for St. Patrick’s Day 2017 with Jameson Irish Whiskey, here are my thoughts on this classic single blended Irish Whiskey. Manufactured from both triple-distilled Pot Still Irish Whiskey made from malted and unmalted barley and Grain Irish whiskey made from corn and a little malted barley, all distilled at Irish Distillers Midleton Distillery near Cork. Matured in a mixture of ex-bourbon and ex-sherry casks the complex arrangement of all these factors are blended together to produce a classic, smooth Irish blended Whiskey enjoyed the world over.Colour:Buttercream ice cream gold (7/20), medium-sized tears reveal fine legsNose:Rounded, sweet and fruity with pear, creamy vanilla, toffee, apple, spiced, egg-custard tart with a dusting of cinnamon on top, orange peel, dried or candied, sharp citrus, slightly coppery metallic, Apricot jam, malty, floral and honey-sweetTaste:Malty, floral and vanilla dominate for me at the outset, then vanilla cream and Apricot jam topped light scones are followed by a citrus grapefruit and lemon mixed pith and peel, perhaps a hint of lime too, honey and caramel add to the sweetness and a grassy/hay mixture builds on the florality, this is medium-light bodied and smooth with a mouth-coating buttery texture.Finish:Medium length, malt caramel sauce, hints of powdery spices, fresh citrus and some oak wood", £21.80
"Writers Tears Red Head (46%, OB, 2016)", Cooley Distillery,https://thewhiskyphiles.com/2016/11/28/writers-tears-red-head-whisky-review/,null,Ireland, 46%,https://thewhiskyphiles.files.wordpress.com/2016/11/writers-tears-red-head-776x1176.jpg,":This exquisite, triple-distilled single malt is matured only in select handpicked Spanish sherry butts which have previously been seasoned with the finest Oloroso sherry. It is the influence of these scarce butts that give this expression of Writers Tears its signature rich, ruby hue and hence the moniker – ‘Red Head’. The expression is distilled without chill filtering as nature intended and at a distinctive 46% ABV.Colour:Rich Ruby RedNose:Orange peel, dried fruits and sherry plumsTaste:Nutty Oloroso, Spicy Raisins and creamy oakFinish:Long and wonderfully complex with a flourish of orange. An unhurried journey.",":The 4th and final dram from the #WalshWhiskey tweet tasting was this Oloroso Sherry Cask matured triple-distilled Writers Tears blend. Bottled at 46% ABV.Colour:Ruby gold (11/20)Nose:Plastic bags filled with clementines, bananas and milk chocolate covered toffeesTaste:Initially sweet cola cubes & cherry coke before descending into tobacco, leather, spicy pepper & tabasco sauce!Finish:Medium-long, tabasco sauce in honey sweetness, oak wood spice", €48.99 from Celtic Whiskey Shop
"Writers Tears Copper Pot (40%, OB, 2016)", Cooley Distillery,https://thewhiskyphiles.com/2016/11/28/writers-tears-copper-pot/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2016/11/writers-tears-copper-pot.png,":Writerṣ Tears” is a unique old Irish Pot still Whiskey. It is a vatting of Single Malt and Single Pot Still whiskeys. Distilled from 60% malt and 40% pot Still (No Grain). Writers Tears is triple distilled, non -peated and matured and aged in American Oak bourbon casks. A gold Medal winner at the International Spirits Challenge in London and one of the highest rated Irish Whiskeys in Jim Murrays Iconic “Whiskey Bible” “Altogether a very unusual Irish Whiskey , a throwback to the last century where spiced Pure Pot Still whiskey was married with Floral Single Malt” –Jim Murray . It has also been added to Ian Buxton’s publication “101 Whiskeys to try before you die.NoseFlashes of apple with hints of vanilla and honey over a distinctively pot still base.PalateGently spiced with a burst of ginger and butterscotch with background notes of toasted oak.FinishLong Elegant finish with subtle notes of milk chocolate and almonds.",":Dram #3 from the #WalshWhiskey tweet tasting and my favourite of the evening was this blend of single malt and pot still whiskey. Aged and matured in American oak ex-bourbon casks, triple distilled and presented at 40% ABV.Nose:Waxy red apples, sticky back plastic, spearmint, honey, cereal barley, mashed banana, vanilla creamTaste:Chantilly vanilla cream, oat & honey flapjacks, honey drizzles, After Eight mint with dark chocolate, keeps going for a while!Finish:Medium, honeyed apples, apple pie and custard", £28.99 from Flaviar 
"The Irishman 12 Years Old Single Malt (43%, OB, 2016)", Cooley Distillery,https://thewhiskyphiles.com/2016/11/28/the-irishman-12-years-old-single-malt-whisky-review/,null,Ireland, 43%,https://thewhiskyphiles.files.wordpress.com/2016/11/the-irishman-12-year-old-single-malt-irish-whiskey-2014-release.jpg,":At The Irishman we pride ourselves in continually raising the bar on the quality of Irish Whiskeys released, as well as offering something new and excitingly different. In September 2013 as we launched The Irishman 12 Year Old Single Malt, we certainly feel we have delivered on this promise. This outstanding whiskey is the outcome of 12 years maturation in exclusively first fill Bourbon casks. The Irishman 12 Year Old Single Malt is a timeless Irish Malt which is matured in first fill, flame charred Bourbon barrels. Each year we will select only a handful of the best barrels, to make ‘the cut’ for our 12 Year Old. A maximum of 6000 bottles will be produced each year. Each bottle comes numbered by batch as a mark of quality and is non-chill filtered.NoseFrom the exquisite aroma there is no mistaking the influence of the ex-Bourbon casks with the light sweet spicy notes of Vanilla, Cinnamon and even a tincture of Clove. All balanced with Apples and Pears, some charred wood and freshly cut hay.Taste:The initial sip is a burst of rich flavours, sweet with Vanilla delicately bolstered by Black Peppercorns, reluctantly giving way to a succulent fruity mid-section before slowly fading to leave a very satisfying grassy cereal conclusion.Finish:The fullness of the body fades quite quickly but leaves behind a lingering succulent flavour of Barley and Oak.A touch of creamy dairy fudge and Dark Chocolate adds to the complexity.",":Dram #2 from the #WalshWhiskey tweet tasting was a sample of their 12 Year Old triple-distilled single malt bottled under ‘The Irishman’ moniker. 100% single malt matured for a minimum of 12 years in 1st fill Bourbon casks, bottled at 43% without chill-filtration and produced in limited batches each year.Colour:Amber gold (9/20)Nose:Sweet, heather honey, ground almond/marzipan, fruit pear frangipane tart, vanilla custardTaste:Lighter than the nose, vanilla cream/custard up front a touch of oaky tannin and some zest, white pepper, lemon, pear, cardamom & mascarpone sorbetFinish:Long, sweet and spicy/zesty, honey, sherbet, bakewell tart", £55.43
"Walsh Whiskey New Make Pot Still Spirit (75.5%, OB, 2016)", Royal Oak Distillery,https://thewhiskyphiles.com/2016/11/28/walsh-whiskey-new-make-pot-still-spirit-75-5-walsh-whiskey/,null,Ireland, 75.5%,https://thewhiskyphiles.files.wordpress.com/2016/11/walshwhiskey.jpg,":Our family is dedicated to continuing to play a central role in the revival of Irish whiskey as one of the world’s most appreciated spirits. We are doing this through the recreation of some old recipes from the 19th century, Ireland’s golden era of whiskey distilling, and also through the introduction of innovative new expressions for new palettes in a new era.We are passionate for both innovation and attention to detail. Detail in our choice of location for our distillery in an area blessed by the ingredients and climate to make world-class, premium whiskey. Detail in the creation of a distillery for distiller, visitor and whiskey-drinker alike – where manual operations reign supreme over machine so that innovative small batches can be crafted to perfection. We believe that our passion, innovation and attention-to-detail make a real difference to the enjoyment of people who choose our whiskeys and so they drive our family’s dream to create a legacy of whiskey excellence.Bernard & Rosemary WalshRead more of the History behind Walsh Whiskey here…Royal Oak was handpicked by Bernard and Rosemary Walsh to be the home of Walsh Whiskey Distillery and its whiskeys, The Irishman and Writers Tears.“After many years looking for the right place, we knew Royal Oak was the one as soon as we saw it. Set deep in the heart of barley-growing country, framed by two hundred year old might oaks on the banks of the goodly Barrow in Ireland’s Ancient East, Royal Oak is the perfect place for creating the exceptional quality whiskeys that we are dedicated to crafting for people all over the world to enjoy. But first we have work to do! While the estate’s pastoral lands are in pristine condition, Holloden House, Royal Oak’s historic Georgian mansion dating back to 1755, needs careful renovation.  Brick by brick, we are lovingly restoring the 18th century residence that is to be our spiritual home.  All around Holloden’s walls, once beautiful gardens are slowly re-emerging from the undergrowth, full of old and rare species.  At the same time, our world-class distillery, is built to the highest standards to ensure we can produce the authentic Irish whiskeys of our dreams. Royal Oak is in the name of our tiny local village, where we are lucky to work closely with the farmers, craftsmen and neighbours who are at the heart of our community. As new life is breathed into the estate, we hope everyone benefits from the jobs that are created, the barley that is grown and the many visitors who will come over the years ahead. The Walsh Whiskey Distillery in the majestic setting of Royal Oak reflects our passion for the attention to detail that we believe makes a difference and our family’s dream to create a legacy of whiskey excellence.”Bernard & Rosemary Walsh",":To start of the #WalshWhiskey tweet tasting we sampled their new make pot still spirit produced at the Royal Oak Distillery. One of the perks of Tweet tastings such as those hosted by Steve @TheWhiskyWire is often the chance to sample something not normally available, either pre-release bottlings or straight from the cask samples or as in this case a sample of the raw New Make Spirit produced by a new distillery. This particular sample was of their New Make Pot Still Spirit at 75.5% ABV as it would come off the still!“Pot Still Irish Whiskey/Irish Pot Still Whiskey” is made from natural raw materials, currently non-peated malted barley and includes unmalted barley and other unmalted cereals, water and yeast.   Other natural enzymes may also be used at the brewing and fermentation stages.  The unmalted barley is an essential ingredient of “Pot Still Irish Whiskey/Irish Pot Still Whiskey” as it gives both a distinctive spicy flavour to the whiskey and influences the texture by giving the whiskey a distinct creamy mouth feel.“Pot Still Irish Whiskey/Irish Pot Still Whiskey” is defined as a spirit distilled from a mash of a  combination of malted barley, unmalted barley and other unmalted cereals.  The mash must contain a minimum of 30% malted barley and a minimum of 30% unmalted barley and be:a)  saccharified by the diastase of malt contained therein, with or without other natural enzymes;b)  fermented by the action of yeast;c) distilled in pot stills in such manner that the distillate has an aroma and taste derived from the materials used.Colour:Crystal clear (0/20)Nose:Flinty and mealy, mossy, farmyard, stewed mixed fruits apple, pear and bramble jam, with water, more pear drops and sticky back plastic/plastic book coveringsTaste:With a good dash of water, toffee, caramel sauce, fruity apple, pear, smooth and mouth coatingFinish:Medium, sweet, fruity, cereal, toffee/honey", null
"Cooley 13 Years Old Peated Single Malt (56.7%, WM Cadenhead, Bourbon Barrel, 198 Bottles, 2011)", Cooley Distillery,https://thewhiskyphiles.com/2016/10/02/cooley-13-years-old-peated-56-7-cadenheads/,null,Ireland, 56.7%,https://thewhiskyphiles.files.wordpress.com/2016/10/cadenheads-irish13yo.jpg,":Aged 13 YearsDistilled at Cooley DistilleryBottled: June 2011Wood Type: Bourbon BarrelNo. of bottles: 19870 cl. / 56.7%Tasting Note:Nose: A very “traditional” nose. Oatmeal, grist and cereals.Palate: Buttery and light, a pleasant sweetness and a touch of rhubarb in the finish.",":A rather unusual dram, being not only Irish but also peated single malt. Distilled at the Cooley Distillery in EIRE and matured for 13 years in a bourbon barrel before bottling by Cadenhead’s at cask strength of 56.7%.Colour:Sauternes gold (6/20), medium-sized droplet tears leave medium legsNose:Sweet & floral, honeysuckle, daffodil, honey, pear & apple fruits, chalky & flinty/mineralic, rhubarb crumble with vanilla custard, medicated cherry cough dropsTaste:More rounded on the palate, apple & cinnamon pie, cherry, milky and creamy, vanilla tart, again mineralic flinty notes from the nose arise, rhubarb compote & crumble (intense then more baked/stewed and accompanied with biscuit cereals), jammy fruitsFinish:Medium, slightly medicinal – more medicated cherry cough drops, sickly sweet & fruity pear with a peaty prickle", null
"Irish Single Malt Whisky 14 Year Old 2000 (51.5%, The Nectar of The Daily Drams, 2015)", null,https://thewhiskyphiles.com/2016/06/23/irish-single-malt-whisky-14-year-old-2000-the-nectar-of-the-daily-drams/,null,Ireland, 51.5%,https://thewhiskyphiles.files.wordpress.com/2016/06/irish-single-malt-14yo-2000-2015-51-5-e28093-the-nectar-of-the-daily-drams.png,":Not much so check out Sjoerd’s notes at Malt Fascination:Irish Single Malt, 14yo, 2000-2015, 51.5% – The Nectar of the Daily Drams",":Thanks to Sjoerd for sharing a sample of this intriguing Irish malt whiskey bottled by The Nectar (Belgian whisky importer and distributor) under their Daly Drams label.Colour:Soave wine gold (5/20), fine tears with long & fine legsNose:Sweet and high notes initially, icing sugar, vanilla & honey, coconut, cream, custard cream biscuits, biscuit cereal barley, flour/milled barley, light lemon/lime cream or foam – sweetened, fruity apple & pear, elderflower blossom and menthol crystalsTaste:Light & gentle, honeyed, apple & pear juice (clarified), biscuit malt, slightly dried grassy hay, floral and light elderflower blossom, vanilla cream, fresh and green coconut, fresh woody oak and menthol?Finish:Medium, pastries, key lime pie, floral, sweet, oak wood", ~ €65 from The Bonding Dram
"The Quiet Man 8 Year Old (40%, OB, 2016)", null,https://thewhiskyphiles.com/2016/06/22/the-quiet-man-8-year-old/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2016/06/img_4322.jpg?w=900,":The Quiet Man brand was born when Ciaran Mulgrew, managing director and co-owner of Niche Drinks, and founder of The Quiet Man, decided to create a whiskey to honor his father, John Mulgrew.“The Quiet Man is a completely unique combination of hand selected whiskies, finished in first-fill bourbon barrels, creating sweet and spicy notes,” Ciaran Mulgrew said. “In more than 50 years behind the bar, my father saw and heard it all, but like all good bartenders, John Mulgrew was true to the code and told no tales. He was ‘The Quiet Man,’ or as they say in the pubs of Ireland, ‘An Fear Ciuin.’”Distilled in traditional Irish whiskey pot stills matured in oak barrels and recasked in first-fill bourbon casks, The Quiet Man will be available in two varieties: The Quiet Man Traditional Blended Irish Whiskey and The Quiet Man 8-Year Single Malt Irish Whiskey, both bottled at 80 proof and sold in 750ML bottles. The Traditional Blended Irish Whiskey is aged four years and has a high malt percentage, compared to most blends, offering a mellow and ultra-smooth finish. The Single Malt offers a smooth taste and floral notes for a premium experience.“The difference between a good whiskey and a great whiskey lies not just in picking the best ingredients and having the most skilled distiller,” Mulgrew added. “It lies in selecting the finest barrels to let the whiskey mature in. Our unique process of finishing the aging in barrels that previously held bourbon but never whiskey allows The Quiet Man to soak up those wonderfully sweet yet spicy oak flavors, and the result is two great Irish whiskies.”The Quiet Man is currently available in Germany, South Africa, Canada and Ireland, and was first bottled in June 2015. It will be available in the U.S. in January, through a joint venture between Luxco and Niche Drinks, whose partnership dates back to 1986.Suggested retail price is $39.99 for the blended variety and $49.99 for the single malt variety.For more information on The Quiet Man, please visit  www.thequietmanirishwhiskey.com, or  www.facebook.com/the-quiet-man-irish-whiskey.",":Many thanks to Ciaran Mulgrew, Niche Drinks and Luxco for the sample of this 8 year old single malt Irish whiskey bottled under The Quiet Man label in honour of Ciaran’s bartending father John. Aged for 8 years in 1st fill ex-bourbon casks.Colour:Light and bright/refractive amber gold (8/20), thick & oily legsNose:Subtle, dusty icing sugar, vanilla, light oak wood, gently toasted coconut, sweet & floral marigolds, runny honeyTaste:Gentle & smooth on the palate, honey sweet with a hint of cinnamon and ginger spices, vanilla custard/Danish pastries, custard cream biscuits, coconut-scented broom, sandalwood and oak wood.Finish:Medium-short, vanilla cream sweetened with honey", £32.95 from The Lighthouse Wine Store / €44.99 from Celtic Whisky Shop
"Redbreast 1999 TWE Exclusive (59.9%, OB, Sherry Cask #30087, 578 Bottles, 2015)", New Midleton Distillery,https://thewhiskyphiles.com/2016/06/21/redbreast-1999-sherry-cask-twe-exclusive/,null,Ireland, 59.9%,https://thewhiskyphiles.files.wordpress.com/2016/06/redbreast-1999-sherry.jpg,"This single-cask bottling of Redbreast was chosen by attendees of a special tasting at The Whisky Exchange shop in 2015. Distilled on 2 April 1999, this was aged for around 15 years, resulting in a rich and complex whiskey with notes of vanilla, coffee and wood spice.","Many thanks to Tom @TomsWhiskyReviews for sharing this official sample from Redbreast, this expression was fully matured in a single sherry butt #30087 and produced 576 bottles at outturn. Declared as colouring added by TWE?My tasting notes:Appearance: Dark ruby gold (16/20), medium sized tears leave fine legsNose: Spirity and spicy initially, deep dried dark and red fruits; raisin, prune, berries, plum, cherry, fig, date, suede leather, honey, vanilla, coconut, strawberry balsamic vinegar.Taste: Rich treacle, fruit cake mix, molasses, caramelised demerara sugar, cherry lips & strawberry laces sweeties, raisins, leather, spiced cinnamon & black pepper, aged oak wood, tannic stewed tea, fig, date, cocoa, nutty walnuts and walnut woodFinish: Medium-long, spiced dried fruits with rubbery hints & mince pies", £180
"Tullamore D.E.W. 14 Years Old Single Malt (41.3%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2016/06/20/tullamore-dew-14-years-old-single-malt/,null,Ireland, 41.3%,https://thewhiskyphiles.files.wordpress.com/2016/03/tullamore-d-e-w-14-year-old-single-malt-whisky.jpg,"A 14 year old, triple distilled Irish single malt whiskey from the Tullamore DEW range, which has been finished in bourbon, Port, Madeira and Oloroso Sherry casksOfficial tasting notes:Nose: Zesty citrus, grilled pineapple and slowly building bourbon-y vanilla.Palate: Big, creamy malt with loads of vanilla tannins. Ripe, sweet red grapes and a hint of poached apple.Finish: Sherried sweetness carries on.","Sampled during the #TullamoreDEW tweet tasting hosted by Tullamore D.E.W. and @TheWhiskyWire on 2nd March 2016.My tasting notes:Appearance: Amber with bronze and copper (11/20)Nose: Complex and musty, dunnage warehouse, deep and dark, then fruity and tropical, huge blast of vanilla on re-nosing – this needs to breathe a littleTaste: Rich sherried buttercream, strawberry jam and clotted cream on raisin scones, crème brulee, oh yes indeed!Finish: Long, bitter oak wood with a little pepper, treacle toffee and dried fruits with a splash of cream", £52.45
"Tullamore D.E.W. 12 Years Old Special Reserve (40%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2016/06/20/tullamore-dew-12-years-old-special-reserve/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2016/03/tullamore-dew-12-year-old-special-reserve-whiskey.jpg,"Our 12 Year Old Special Reserve is a carefully crafted blend of old Irish whiskeys. They say with age comes wisdom, or in this case, complexity, character and maturity – one of the reasons why this truly unique whiskey has been awarded plaudits in abundance from whiskey connoisseurs around the world.Like Tullamore D.E.W. Original, Tullamore D.E.W. 12yo Special Reserve is a triple distilled blend of all three types of Irish whiskey. However, it has a high proportion of pot still and malt whiskeys, matured in a combination of bourbon and sherry casks, for 12 to 15 years. A very fine aged whiskey with great complexity.Official tasting notes:Nose: Early spice followed by red wine while a nice nuttiness follows before a light woody note brought on from 12 years spent in oak casks.Taste: A deep spice flavour with a robust yet creamy body cloaked in a definite chocolaty note. Dried fruits and nut accompany the chocolate, giving a verticable praline note in the taste.Finish: The finish is long and rich with some citrus, chocolate, raisins and marzipan all lingering.","Sampled during the #TullamoreDEW tweet tasting hosted by Tullamore D.E.W. and @TheWhiskyWire on 2nd March 2016.My tasting notes:Colour: Full amber gold (10/20)Nose: Sweet and spicy, pepper, cardamom, jammy red fruits and leather, biscuit maltTaste: Buttery, toffee, fruits, strawberry and apricot, butterscotch, suede leather, woody spices, nutmegFinish: Medium, oak wood and hazelnut, raisin and milk chocolate", £54.83
"Tullamore D.E.W. Cider Cask (40%, OB, 2016)", Midleton Distillery,https://thewhiskyphiles.com/2016/06/19/tullamore-dew-cider-cask/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2016/03/tullamore-dew-cider-new.png,"Once a year, this finely balanced, sophisticated spirit is created in the heart of Ireland. It is a marriage between the craft of small-batch cider-making and our legendary whiskey, creating a layered complexity of nose and taste that is richly rewarding.This one of a kind special edition can only be found at airport stores.This is a rare and noble Irish whiskey that is the essence of Ireland, with notes of toasted oak tinged with cider sweetness to engage and delight the palate of true Irish whiskey lovers.Official tasting notes:Nose Fresh leafiness with a hint of crisp green apple and sweet maltiness.Taste Light bodied with a sweet, fruity vibrancy, that is soft and  mellow with a lovely balance of oak, creamy malt and sweet, fresh apple notes.Finish Lingering sweetness with very subtle fruitiness.","Sampled during the #TullamoreDEW tweet tasting hosted by Tullamore D.E.W. and @TheWhiskyWire on 2nd March 2016.My Tasting notes:Appearance: Full amber gold (10/20)Nose: Putty, linseed oil, play-doh, floral blossom, apple peels dried, malt, yeasty, bread/beerTaste: Quite smooth, scrumpy/Cidre Bouché Brut de Normandie cereal, linseed oil, malt, yeasty bread, drying at the endFinish: Medium-long, fruity apple, feremented, yeasty and drying oak wood", €54
"Jack Ryan Beggars Bush 12 Years Old (46%, OB, 2015)", Cooley Distillery,https://thewhiskyphiles.com/2015/12/07/jack-ryan-12-years-old/,null,Ireland, 46%,https://thewhiskyphiles.files.wordpress.com/2015/12/img_32732.jpg?w=900,":Our very own Limited Release Irish Whiskey,Celebrating 100 Years of the Ryan’s at the Beggars BushJack Ryan ‘Beggars Bush’ 12 year old Single Malt Irish WhiskeyThe Ryan family have long associations with Irish Whiskey going back to a time when they bottled their own Ryan’s Malt which they produced in association with The Dublin Whiskey Distillery until the famous distillery closed its doors in 1946. To celebrate the Ryan’s Beggars Bush 100th Year Anniversary in 2013, the family identified an opportunity to revive their Jack Ryan’s Malt.Jack Ryan’s Malt offers a strong and authentic Irish Whiskey proposition and brand story which will provide a new dimension to support the significant growth and consumer attraction to these exciting whiskey categories while being true to Irish Whiskey values and authenticity develop added value and innovation by introducing/marrying elements of the great American Bourbon Whiskies in terms of liquid finishing and packaging development.The bottle label depicts an image from 1913 of the exterior of the landmark public house and original lamp post that still stands today at 115 Haddington Road. It also includes an image of Jack Ryan and his handwritten signature. The label gives reference to Jack Ryan’s character, public house, and Single Malt.Jack Ryan ‘Beggars Bush’ Single Malt Irish Whiskey 46% has been aged for 12 years, with no chill filtration, allowing the true flavours of the whiskey to be retained.The whiskey has been matured in ex-bourbon barrels hand-picked by the family themselves, to deliver a unique taste. The golden amber glow and nose of sweet, oaky vanilla, sets you up for a delicious mouthful of silky, honey sweetness with a long, warm-hearted, lingering, spicy finish.A limited edition Cask Strength Single Malt with an abv of 56.5% is also available in limited supply. 250 bottles of the limited edition individually signed and numbered by Eunan Ryan.Only 1450 bottles of Jack Ryan ‘Beggars Bush’ Single Malt have been produced, and 250 bottles of the limited edition Cask Strength Single Malt hand signed and numbered by Eunan Ryan.Jack Ryans was awarded the coveted title of ‘Best Irish single malt whiskey’ in the 12 years and younger category after beating off stiff competition at the prestigious Irish Whiskey awards ceremony which were held on the 23rd October 2014.After launching at the end of 2013, this has come as a great achievement for a small independent whiskey brand and a fitting tribute to the long tradition of the Ryan family in the licensed trade.The Voting panel was made up of members from both and Irish and international perspective including the Celtic Whiskey Club and the Irish Whiskey Society. The results where determined by a series of blind tasting carried out with each entry. Jack Ryans scored a staggering 10 votes ahead of its closest scoring competitor.",":Sampled during the #JackRyanWhiskey tweet tasting hosted by Steve @TheWhiskyWireColour:Sparkling champagne gold (4/20), slow medium-sized tears leave fine legsNose:A mixture of sweet, zesty and citric lemon (lemon sherbet sweeties) and grapefruit followed by vanilla and honey, buttery Macadamia nut and hints of white chocolate and ginger spice, fresh pear and apple, cereal barley maltTaste:Apple pie, lemon tart, gooseberry and elderflower fool, ginger and white chocolate cheesecake, vanilla and cream pastries, a citric crispness and some spiced woody oak with kicks of cinnamon and white pepper and a touch of creamed coconut.Finish:Medium-long sweet then spicy and drying, moreish", £51.83
"Writers Tears (40%, OB, 2015)", Ireland,https://thewhiskyphiles.com/2015/11/10/writers-tears/,null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2015/11/writerstears.jpg,":Writers Tears is a light, sweet Irish whiskey made using a mix of single pot still and single malt whiskies, resulting in oodles of honey’d, fruity notes. Wonderfully easy to drink, it would make for a great introduction to Irish whiskey for folks new to the spirit. No writers were harmed in the making of this whiskey.Tasting Note by The Chaps at Master of MaltNose: Soft and sweet with thick honey spread on granary toast. Hints of citrus peels.Palate: Honey develops on the palate. Mellow notes of vanilla and golden malt. Green apple skin, caramel and a hint of oak.Finish: Warming, sweet and long.Overall: Very yummy Irish whiskey indeed.",":Won as a sample at the end of one of our Water of Life Society tastings, I think this particular bottle was won in the Meet The Blenders Lottery from this years event.Colour:Full amber gold (10/20) thick heavy tearsNose:Floral and grassy, plenty of cereal grain, barley and wheat, sweetie shop aromas, foam banana and pear drops, slightly esteryTaste:Very light and ethereal, a little thin and watery in texture, full of sweet honey and cereal barley malt, cinnamon and white pepper add a delicate spiciness, fruity apples and pears predominate, a little toffee oak woodFinish:Medium-short, fruity and sweet with more honey nature", £32.95
